c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment
135151,Customer#000135151,XFp8lknndhdAENc cA59ih4GojY,12,22-752-759-4836,4127.23,AUTOMOBILE
64568,Customer#000064568,N2rwwSnRtyXK,7,17-388-290-5371,3631.24,BUILDING
68014,Customer#000068014,C kRwSYokpaCrDU2B7GDoCjnjLL5wdFA39Bg,20,30-326-894-1401,3548.62,AUTOMOBILE
38213,Customer#000038213,k p3l5DdKKH,9,19-738-135-8814,4926.72,AUTOMOBILE
42187,Customer#000042187,bDb3UtiyyNMupqbGBqp1MAvpUlpRRl20,24,34-360-199-7544,1314.26,HOUSEHOLD
82159,Customer#000082159,ndN2eyHgfYLbsENSe,5,15-164-589-8409,9352.53,AUTOMOBILE
146144,Customer#000146144,"DAyILJ84m7wL9oOk6tFbx,w,Uvz5",24,34-413-454-6691,9327.90,HOUSEHOLD
139621,Customer#000139621,LmNCiSRLoesXi698,19,29-404-791-7480,3981.17,FURNITURE
98020,Customer#000098020,"Fgx,pDSrSSplFSZDilebOmaUwhGCe3",5,15-101-105-3426,8747.68,MACHINERY
19711,Customer#000019711," 9YzrTZmf,Aypsqdi4Snh",7,17-448-173-8897,2842.60,MACHINERY
12730,Customer#000012730,"hITtqnZQmu05aT0w1AurAKGcWpgpO,RkvIhEe",7,17-267-149-6544,7159.47,AUTOMOBILE
88852,Customer#000088852,aUKXKSc85VoOD,2,12-431-738-1043,9499.98,MACHINERY
3173,Customer#000003173,ejRjweYIoXPsA,24,34-807-882-3588,5599.64,FURNITURE
60581,Customer#000060581,"g87SLp,4MoLIxl0ElO8l3",4,14-550-496-5569,4492.16,HOUSEHOLD
65698,Customer#000065698,526X8NV7ktkp,23,33-349-824-9022,7124.80,HOUSEHOLD
75922,Customer#000075922,"gEK20zASIg1BxwYwb6mD,fQL2tDPKAPxFBMa1l",20,30-699-528-2526,1051.68,MACHINERY
69071,Customer#000069071,iBb0iCyLAII6eJmsWZU3NVDXKfXxtti0gXQmy,21,31-176-583-2411,4280.33,HOUSEHOLD
33809,Customer#000033809,yEzDfwXIEz3,4,14-657-342-8475,5455.95,BUILDING
102652,Customer#000102652,kHDFKoja ApdAdWrmvBGkvRN8D8l3yX2b,14,24-810-651-1455,1801.97,MACHINERY
47956,Customer#000047956,9OFtSGGpigl7qmgKRRz,14,24-596-580-8385,7516.63,BUILDING
54788,Customer#000054788,BynVktdVWGxhyO1xMzI4vnud,13,23-636-961-4957,1900.51,AUTOMOBILE
9059,Customer#000009059,ZByl6vIAO2mF9PUJFelJOMOZ,23,33-938-846-5944,6409.71,HOUSEHOLD
107629,Customer#000107629,kU7px6MoDciQ202u7NCpz86qurqI0n4hN,24,34-560-969-6026,720.82,HOUSEHOLD
22646,Customer#000022646,"saIAr4McSar BUAVTA,U2W2",19,29-484-726-8861,8554.12,AUTOMOBILE
11027,Customer#000011027,",lv5yJi3FfSaC6Hp5ioXP",21,31-368-728-3265,-607.34,BUILDING
24988,Customer#000024988,"dcGVb5,f t7LVxq6JHb1NDVcCBKFVLe5TJZEpw98",20,30-967-545-6106,4676.77,AUTOMOBILE
144617,Customer#000144617,"mLpFa,O h5WHdqaI8c",1,11-585-856-8094,2124.66,BUILDING
48158,Customer#000048158,UnbORSBJKUH,15,25-241-160-2452,6571.16,BUILDING
144364,Customer#000144364,"Zp8ijK9otZvi MkeNLL n,gr1mIFavL",11,21-704-995-7665,7949.04,MACHINERY
140644,Customer#000140644,aDymWhdtvsev3K8RwSX,20,30-941-402-3933,1924.49,FURNITURE
20890,Customer#000020890,"Cpj7fvHDS6o8RvXtfh0fSwIKfeAcpVKL,",18,28-681-486-8855,-234.70,AUTOMOBILE
73873,Customer#000073873,"5sgWZzvWpWCjnmm1er2bYWWUERyXFIkIx1ELH,",8,18-828-302-3211,-945.46,BUILDING
61154,Customer#000061154,H4J65H2dICGWUWfBRzFXlJlIchwQzmmWFSsm65,14,24-674-306-2821,-308.26,MACHINERY
78229,Customer#000078229,"XvjsqxTB4,V",24,34-793-803-3581,4733.97,MACHINERY
112037,Customer#000112037,5A53H8rbJujaYULD qH3n54R,20,30-671-746-6655,1872.82,FURNITURE
15007,Customer#000015007,"zB0Xs6B72jqlzohe,8C6w",6,16-802-847-2814,9446.75,MACHINERY
125900,Customer#000125900," E,cfy5Tut",2,12-609-639-8109,9636.90,AUTOMOBILE
9962,Customer#000009962,qpdZM5uaL7mXsd,0,10-778-639-2961,6813.07,BUILDING
78605,Customer#000078605,kJfIHkr8Xt1oU,23,33-321-857-7873,7832.69,AUTOMOBILE
55669,Customer#000055669,lqBAjoy8aSwVV76uKk0adYU6rflRtNoV1CXG,18,28-967-844-3890,-691.41,FURNITURE
102097,Customer#000102097,"M6wCtlCfwLIou z6nDC,UC8o0Vzv02blcwfVk86",21,31-270-848-5500,6148.46,BUILDING
17197,Customer#000017197,vyquEHclbN,4,14-698-139-2470,5305.95,HOUSEHOLD
138127,Customer#000138127,jszlgOvqecSvigtftGEwQd9jxkq,22,32-639-492-9561,607.75,AUTOMOBILE
371,Customer#000000371,dnxjCYwhuSHx 9KX38nV0R16fG,22,32-119-346-2028,7789.14,AUTOMOBILE
54266,Customer#000054266,"jsMRUGMWMu4fL8bHO,NCSNri1S871g51",23,33-759-960-2713,1779.38,HOUSEHOLD
38417,Customer#000038417,54WrcYfDOTrdQeZyBlSDYS,21,31-154-793-5400,2955.99,FURNITURE
88228,Customer#000088228,YBzP92J8O8GqHRHDCdafclvZ2P1MlDaei,23,33-332-629-9538,5503.80,FURNITURE
58526,Customer#000058526,mfkqabE5U49bWTGWWCWM6BDPwIMFguVnvh,3,13-590-878-7888,7052.22,BUILDING
43900,Customer#000043900,QyDj cgfXv,4,14-829-999-5179,7041.70,HOUSEHOLD
94231,Customer#000094231,XMNsLnwlrpUDzHpSZ334evHa0AiTDT9wkmSL9,11,21-747-693-7864,8183.62,HOUSEHOLD
91309,Customer#000091309,81Mta3JsOeVLZVDIsq,7,17-575-818-9423,3087.48,MACHINERY
75529,Customer#000075529,Rl35EUDsLI,20,30-184-931-8304,9431.00,AUTOMOBILE
28844,Customer#000028844,0NvYRub3AfEcQAarQ8QkB,8,18-964-768-9390,7302.27,MACHINERY
17632,Customer#000017632,0OlVccs2NHUGSu8RjA,9,19-580-371-6722,383.37,AUTOMOBILE
90208,Customer#000090208,tw 5KGU3Rvf9tV,9,19-933-570-4203,1450.98,AUTOMOBILE
41269,Customer#000041269,WPnlFd28 iJ6UUcVI,9,19-719-876-9843,956.11,FURNITURE
60634,Customer#000060634,rVtdqXVnF6DENKxk9,9,19-741-268-2270,5609.84,MACHINERY
31745,Customer#000031745,pht0aaaZ6Ze4tIoXCYG8N8,19,29-230-348-5879,4944.36,HOUSEHOLD
131054,Customer#000131054,B9GVAmxxpj,14,24-440-359-6458,8004.19,BUILDING
131824,Customer#000131824,Ml4gBKZHz5LLc,3,13-250-628-3521,678.38,BUILDING
69758,Customer#000069758,yryH7eaF51aut2QCYp9p4Y01QCb,20,30-201-770-9209,9690.67,FURNITURE
149014,Customer#000149014,"E40n1bCZj,0QuvnBXH",7,17-764-419-9232,2232.66,FURNITURE
73231,Customer#000073231,9mjuKiLoFZW0IaIlvcO,20,30-339-289-8407,82.58,FURNITURE
526,Customer#000000526,0oAVPhh1I4JdrDafVG2Z8,1,11-170-679-3115,705.93,HOUSEHOLD
134015,Customer#000134015,"CZI88a1jyE1WjLITqH,E,V4FlyvsNsce",11,21-556-537-7400,7901.77,BUILDING
127787,Customer#000127787,7XM 2gkuR8C4mjpoej9,6,16-635-126-9168,4130.74,AUTOMOBILE
6664,Customer#000006664,580X3yq552pkRg5sQwDbltI6XxFJb6c6rb,24,34-426-291-1081,9108.44,BUILDING
110185,Customer#000110185,"S8P 9 LZSyUZ,1rBrp9F2DqQ9ON2zFM,BNorcN",24,34-983-529-7356,9394.45,MACHINERY
108691,Customer#000108691,wstLahFA4XkeZYoPitvV67Q5rEEm,24,34-489-247-8934,2146.61,FURNITURE
99794,Customer#000099794,sP0W3PE8kZX,9,19-171-571-9956,3305.67,MACHINERY
81619,Customer#000081619,"qorQk,SyEqMPq5kMll7rcG5QyuwfAz,Gmb9WXRN4",22,32-881-186-1485,5430.98,FURNITURE
134074,Customer#000134074,"ICfrcDL1z6dv4zo,YsKxkIowP",13,23-206-965-6300,7059.34,AUTOMOBILE
131869,Customer#000131869,"b9XdMp9cI3f5Nggd4WfCa,bw",17,27-567-652-8006,7824.26,FURNITURE
76246,Customer#000076246,H4FONtwNIrXhAFlq96 xqc,17,27-744-343-1662,5983.77,FURNITURE
67163,Customer#000067163,H3nXWcc7bDsNgdZ6gGOclGbzmM2ufMiLAq,1,11-563-720-9742,5379.86,HOUSEHOLD
115108,Customer#000115108,"DhAZEdNRJMnjSP7u6UBbO4gtiEfqD,fn14",10,20-460-504-5901,1401.20,FURNITURE
122905,Customer#000122905,RuynVnGhwWwof2phDClrRUWpaYAh2x,7,17-321-975-4632,2445.97,MACHINERY
75700,Customer#000075700,o8wfW 9QZzujxS8TRWaH905I,15,25-619-479-6528,3220.56,BUILDING
46339,Customer#000046339,AvMcs7 qpu2yYe Y,13,23-889-813-6690,7091.11,FURNITURE
127567,Customer#000127567,"U1vD,HrCHwjXkC 6BzHjMmCSpEfa0sQae2Jt",9,19-708-751-3453,1992.92,MACHINERY
91511,Customer#000091511,1JSXgN hcxh7hruvX9Gaw3E0bvoitl,8,18-291-359-9765,1168.99,BUILDING
86047,Customer#000086047,"biQhN FR,DtxwHoKNIggIN ElzL",10,20-348-547-9501,7758.38,BUILDING
96805,Customer#000096805,9ob3vUvKwW,8,18-121-263-8400,3419.66,AUTOMOBILE
19939,Customer#000019939," vUTvMxc2nxOOC19vrlYJGcA6f7GAi,mSszxX",23,33-861-509-5148,8071.14,HOUSEHOLD
108365,Customer#000108365,"RjN OrLTn1Z1NUCmfy1S08G6Pjs,B4K7uu",11,21-242-746-3201,9556.19,AUTOMOBILE
5057,Customer#000005057,h8XNMW7scTE3yIaFmDaWHAlG tapNL,1,11-648-437-9352,1167.32,BUILDING
74971,Customer#000074971,"tt2Af241E7BQ7m rla IE,ZlOJ",16,26-199-329-3985,5423.03,MACHINERY
113542,Customer#000113542,vZX9ynZUGz,23,33-461-674-3737,8435.40,MACHINERY
72346,Customer#000072346,lfPnsIa nNujRqa4VJFg2ce46nFSEZhWkoAt,13,23-999-973-9996,70.76,FURNITURE
91435,Customer#000091435,admn8F7l8GvTayoD0PnQiKdr0fq,17,27-937-226-4358,7382.79,MACHINERY
6640,Customer#000006640,LraQsOeV6d,7,17-233-212-8020,6693.51,AUTOMOBILE
55753,Customer#000055753,ESvrmIqbefnWfokeTEZ,21,31-220-218-8370,8677.81,AUTOMOBILE
98818,Customer#000098818,XRxxTWOv2I4 WKFzCT2hIPlyczD,16,26-136-309-4545,7743.24,HOUSEHOLD
79303,Customer#000079303,QOzAA7IZuF8tS I5V0v,18,28-326-911-2669,6048.96,FURNITURE
33613,Customer#000033613,0AW9gzYIXviIV92Nf5,12,22-402-313-4211,6283.19,MACHINERY
128047,Customer#000128047,"1LJ4a,C1hw,cD1nl",20,30-848-312-8410,4728.09,HOUSEHOLD
30716,Customer#000030716,"ATjCPcAJm,0MCyED5N",21,31-465-865-5532,4472.74,HOUSEHOLD
109421,Customer#000109421,ADdaJE o2XS2Z2mtzvOADr,18,28-352-829-2174,-952.08,HOUSEHOLD
119116,Customer#000119116,19knEbSaFETW,9,19-497-914-6549,5661.71,HOUSEHOLD
53540,Customer#000053540,LGbm xhdmYGGNSiDcEuUIbLku2eeUra,16,26-876-308-7098,5991.06,FURNITURE
9274,Customer#000009274,TurgZ 09xc11K4jthNm0Og1HvOZw,4,14-603-870-6381,1824.31,MACHINERY
71893,Customer#000071893,"jyY,NCdSTV,JkGFmOWhnT2CKB19xRw",17,27-138-721-9751,2104.58,HOUSEHOLD
127324,Customer#000127324,LWK9dXhNaWnm2qdW6VuLQcI,11,21-564-924-1696,-737.25,BUILDING
703,Customer#000000703,ge1GEYt4ewGUiSeqBA4rNB5JhyQ92uKF,6,16-741-513-6919,3998.42,AUTOMOBILE
19643,Customer#000019643,mo08QOvRr99qm4MzfDoI9aaLuiYGWTbL,11,21-356-797-8722,8943.09,HOUSEHOLD
58555,Customer#000058555,dFnuAx5bnaMGhwbbAV,9,19-667-888-6460,3757.52,AUTOMOBILE
129283,Customer#000129283,"RlwGFbH7V6A7vU8wkYqLz,htSwG4wFqPV",12,22-942-977-9909,7960.34,BUILDING
23557,Customer#000023557,RONWAsPbsUkkQ,18,28-580-810-1580,2083.01,AUTOMOBILE
48370,Customer#000048370,cDGM2JE4T4sNzdxB,14,24-655-211-2197,8770.93,BUILDING
118366,Customer#000118366,"vstiG6zwNX5Rv1Pb,KhQJbRg8pCW40Ofx3fnNSfA",11,21-345-998-7366,5445.94,BUILDING
16114,Customer#000016114,"z9g,8biSEqNR1QCUioVm9v52Y6GNJJfh",12,22-278-717-6238,9853.16,HOUSEHOLD
19805,Customer#000019805,"XW6VXW,zO,grANYe2n2KK",5,15-406-781-2321,7514.10,FURNITURE
31678,Customer#000031678,EdWHgFASM5RYYXFK4W,10,20-526-878-3145,5916.20,FURNITURE
40885,Customer#000040885,kStJcHT  ZUC,19,29-303-907-4696,8939.04,MACHINERY
126433,Customer#000126433,bZsDvjT9gTHQuiqtDzwGlFhINyl,24,34-179-764-7112,-256.64,HOUSEHOLD
115150,Customer#000115150,GE9LJQStRBq8IuEm,6,16-265-181-8408,8817.70,BUILDING
100754,Customer#000100754, 2lsrEIgpHuZZOtRJ3,6,16-836-943-1392,2305.67,MACHINERY
130150,Customer#000130150,"fV,WxuWkcjnCbcaD",0,10-985-646-2214,6204.26,AUTOMOBILE
56870,Customer#000056870,12qylcV3yZkyALyVNih5 xNu0lK,14,24-169-655-8661,7781.56,AUTOMOBILE
24646,Customer#000024646,FlbngSByyR7yaJDxH2gO,1,11-411-337-8166,6566.19,MACHINERY
41119,Customer#000041119,klpYUwCE7Fkk,22,32-192-891-2832,6105.80,MACHINERY
138928,Customer#000138928,"nbc83Q4SQr8LjitnV,0O5gPfbQ DyB",11,21-618-859-2900,4585.96,HOUSEHOLD
103817,Customer#000103817,"xUfnRmQ8gjC8K,NNrWN,4CXlnKPNv4",13,23-252-208-9315,1134.41,FURNITURE
55168,Customer#000055168,"sscpIUm,iOGTjX,6 7a",0,10-587-348-1933,9994.95,AUTOMOBILE
130642,Customer#000130642,wx34GgHfUQJ5G7cB8E4OEofe8 4eFjGGcl,22,32-881-559-9890,9396.95,HOUSEHOLD
95419,Customer#000095419,"cFmZ4WTsLiQI NMasZ7o,LgumdrJ4",13,23-113-345-9537,1192.77,BUILDING
100273,Customer#000100273,2P7ExESI2RhoHr3,7,17-404-787-7049,4251.99,FURNITURE
4459,Customer#000004459,"QrtfIPkRVR4hjgoVv Ow3QOQ6 MIYs4tM,",18,28-138-174-2694,2289.50,AUTOMOBILE
37021,Customer#000037021,UQ35FurVOmvb0QqlF42l,24,34-528-758-3815,2106.25,MACHINERY
73489,Customer#000073489,"6BDkj0mFLf2SQ,OCl6p25OgfdCVh4z7pO",16,26-594-193-4053,2916.48,AUTOMOBILE
9338,Customer#000009338,"Y9v6D91Jv,txIIyBaGdifzE25TWvIVi  t",22,32-605-142-4358,3443.89,MACHINERY
76318,Customer#000076318,"SDNRbfl4HxYnzAW8bCH27 ozh,aM7zRCT1dmI",14,24-130-436-7894,2872.02,AUTOMOBILE
108359,Customer#000108359,2w3Os0AfszrDXZdzwn d swp9W1Gn9TX,13,23-401-594-9143,954.86,HOUSEHOLD
123086,Customer#000123086,Xu91nvaqxJ3KRt7z5UgMO8t,5,15-586-162-8650,6081.31,AUTOMOBILE
70513,Customer#000070513,"b1LfIf93b3n5HBabFK2R,",4,14-610-371-4141,3709.46,AUTOMOBILE
139862,Customer#000139862,AtMUMD2eHVvbjrN3uH9vsy5Y,11,21-556-883-3661,9247.96,FURNITURE
94678,Customer#000094678,xpsY3DFHHXCCI5ZzGVeefe0kKCvn,3,13-515-134-3341,4002.52,HOUSEHOLD
110341,Customer#000110341,0C1GvoGAOroxwG89PqEpwlK,12,22-771-528-3778,5730.08,MACHINERY
132842,Customer#000132842,VeYYxKzkrljPNOUUs3BgbokkU0znO,11,21-127-390-3487,3605.28,MACHINERY
146254,Customer#000146254,cVXKovhh o0j5Psxp,10,20-978-609-7377,3243.24,MACHINERY
134779,Customer#000134779,Ty7ieQRjWSs4xrTf2i92gN6vj8ENJdLccQV,13,23-275-582-5551,2786.57,HOUSEHOLD
73991,Customer#000073991,2 u2QKN7Dt8ermjiWo6ByWPWnybX,14,24-518-104-9377,7371.87,BUILDING
129727,Customer#000129727,tvu96HZhByclyWNwCEPLoA3tiUw8oc,4,14-909-479-5544,8561.16,BUILDING
130528,Customer#000130528,"up,0fOLS8dsQGGkUKq4s2olccD7m1Wb",18,28-750-355-9792,3151.40,FURNITURE
22813,Customer#000022813,8LvH87gj6tGmFEx,13,23-350-119-8443,-797.71,HOUSEHOLD
138865,Customer#000138865,"EuvXXJqCJMM8pM8g790zh,dpV VuDPk",2,12-148-792-5806,4410.58,BUILDING
30517,Customer#000030517,"QHeNvdgtN,w5awrl8CTpjMTGx",12,22-365-619-8899,2238.69,HOUSEHOLD
72695,Customer#000072695,gg9AXsf8xZJWbWIY7KVhE,8,18-168-333-3618,338.09,BUILDING
107653,Customer#000107653,EnhesB6mOCeLqMsYwEDQWtcJ56R1cBqExTwI,3,13-185-371-5946,-622.46,HOUSEHOLD
12068,Customer#000012068,zl3vfORdAzNgLp26X4hUR,14,24-364-529-3404,2290.64,MACHINERY
35152,Customer#000035152,1YYgwxgxY7RjPDHUu41j9G80Z,3,13-297-530-2230,5166.90,MACHINERY
30578,Customer#000030578,6HZKs2gFSWLPnTlRisT6K,22,32-745-240-7965,8518.00,BUILDING
25300,Customer#000025300,"TuPajR ksZJtnv,HmWa6b61Ev",11,21-275-919-1933,3877.71,FURNITURE
41065,Customer#000041065,8OyWxUTsKr3OsbarFvS4RrUr9FeW7YIM5,13,23-819-320-1340,8595.57,BUILDING
130517,Customer#000130517,Fj6Yicui3G2,24,34-518-460-8997,5870.30,MACHINERY
112180,Customer#000112180,Orpz1ZIgHRpulqxcQsYad,3,13-177-988-4989,1380.35,BUILDING
45002,Customer#000045002,",XqnPeE2CN40mCFAJE229",16,26-995-440-5138,3468.39,HOUSEHOLD
68593,Customer#000068593,"wDkXY,zleHx9",13,23-985-364-8080,4631.65,FURNITURE
58613,Customer#000058613,zHu9C3A1sFj7AyA0ls0sSAbfTjW0I,6,16-642-377-7023,6386.48,MACHINERY
77299,Customer#000077299,juLujXLwbNe,14,24-764-328-6829,7823.21,AUTOMOBILE
129610,Customer#000129610,3oqksDNvqPCeCiqqmHWd8vJWRirKHZ0ezqnKeLmY,4,14-470-537-6523,5623.18,FURNITURE
116960,Customer#000116960,mcnFO6cFLUSJd,3,13-670-401-3833,9419.85,MACHINERY
79586,Customer#000079586,bRnHLkziFkZXOIIiofBpUcJg99pSk6SgCuh5XV,9,19-258-985-6767,8572.64,BUILDING
129769,Customer#000129769,"BS9cZ9l OEY0G9A6s6,e77VOsNOtx36g5r9HC30",3,13-366-745-8801,207.49,BUILDING
3130,Customer#000003130,"gOdJ4RM9F4SuXIp,JaBLv,QcSRjNRd2zSlJ0ZfJ",13,23-143-859-9498,5441.74,HOUSEHOLD
110263,Customer#000110263,SWunciWQXFO8yQfZyLnOAFHd gu,0,10-345-920-6257,7496.27,HOUSEHOLD
110188,Customer#000110188,l2lmWhfmJ 7,8,18-881-502-4758,4012.52,HOUSEHOLD
25417,Customer#000025417,"9E ITfDIM7O7v5gN,RKgy2Bj8uXwFhW7",24,34-183-393-1256,-39.71,HOUSEHOLD
10699,Customer#000010699,",8cJXGhbR5VWbbmfztGjetetVSTo,g5jVwRiKA",13,23-105-753-8764,1268.26,MACHINERY
94855,Customer#000094855,iUYagR3c4LeU4Wrx1d2SJJ8FzUSzqe1,0,10-754-866-7119,9908.00,FURNITURE
88229,Customer#000088229,rY1eifsA yuCm QAukKth0EFQSn2RgNb,7,17-228-238-3851,1400.39,FURNITURE
75944,Customer#000075944,"HXyorIWI1bsRl5LriaIaP,CDp,xAvW",11,21-171-173-7140,-635.35,HOUSEHOLD
45859,Customer#000045859,1uIlyMr nOE3QwNlDedbcOXXZSe 2TcYUTEYHN,15,25-330-896-9970,2815.42,BUILDING
31246,Customer#000031246,X9Fb wNmGMPgAILlDxki65 bc3YMK,22,32-140-732-3365,8856.33,BUILDING
95081,Customer#000095081,rDP5mvPx0jipqMKH  apRbraCFr0Ey4OrL,9,19-552-646-2119,4848.27,HOUSEHOLD
73897,Customer#000073897,rUgpuxsm XMjo2,24,34-778-101-1231,1997.08,BUILDING
24934,Customer#000024934,1DjSYXmK27qJHyw,20,30-943-109-6364,3993.90,BUILDING
32870,Customer#000032870,bwdKiz8T2H6O9zCdS5y0qMvMT2kCeePKUQv,9,19-458-751-5192,4175.90,HOUSEHOLD
53845,Customer#000053845,mb2h0mTHiUFb08u,3,13-105-298-8804,7925.94,FURNITURE
118790,Customer#000118790,"I5MrH,0eTK1XxDkEhmDvA",13,23-590-535-9133,1977.39,AUTOMOBILE
101773,Customer#000101773,"NIXrzTFpA02m8TtVten,3EfoHiC",19,29-628-626-7460,7137.98,AUTOMOBILE
19027,Customer#000019027,"vRQy  eRGU,2FIEG0QXkU3",18,28-405-698-9625,1237.70,FURNITURE
59197,Customer#000059197,APl6gZVucMrhfc5wd Zg2JjnueasWVQkYvf,14,24-808-476-3745,2360.08,MACHINERY
65404,Customer#000065404,"IjNv9jrgkVWeLAtnxttAADyOr,ZacXA",19,29-577-774-6438,8759.80,FURNITURE
13363,Customer#000013363,"5M6q 9s,B3B3QtPdl0o5mdXZyTgjQZKvPlvE",2,12-982-955-4673,3758.11,FURNITURE
40879,Customer#000040879,vw6IoisW7HUeYamW4gmn eWnk9OE2,3,13-704-464-3159,-571.60,BUILDING
108301,Customer#000108301,"FOcCBezek0AGZT,2ZzkcUhOMGg",4,14-661-229-8163,2411.05,BUILDING
137726,Customer#000137726,mg5qocL5qEGIJs2DQnK6VA1t25,22,32-165-234-6791,-373.67,BUILDING
120775,Customer#000120775,"5PCDojXrKjv3PieCoWzJ06W,sUuxSmnRQ",12,22-269-757-4711,8151.58,BUILDING
106616,Customer#000106616,WQCFOmXZ4ZuMoIeaoA,13,23-255-249-6331,7764.17,HOUSEHOLD
21343,Customer#000021343,VgJOP5lnVVC9w4QmaWmMoUoaWq01gAGMeTgfKi,17,27-461-154-7966,7259.69,HOUSEHOLD
107063,Customer#000107063,i8LDacZaSj,14,24-450-362-8384,9952.35,AUTOMOBILE
92422,Customer#000092422,9qPFS6tVDdmGHeOV0DRo2,12,22-417-939-2130,7351.97,MACHINERY
25321,Customer#000025321,KC3YvByP1rktCcW2y0eJLmDI,18,28-574-107-4948,4321.01,MACHINERY
30124,Customer#000030124,ojojPlD5jdNVv,0,10-703-393-5107,1095.96,MACHINERY
38881,Customer#000038881,HerO316FOQqofOgJKec0QihPb,11,21-866-209-7214,459.39,MACHINERY
149864,Customer#000149864," 4VQ,k62AA,S6aw4",6,16-211-690-7100,6900.94,AUTOMOBILE
65354,Customer#000065354,bV33cPLtSS1nYD6Dez9JM5l2e4tpL5EarHDbA6,6,16-421-242-6373,6239.76,HOUSEHOLD
72484,Customer#000072484,"v2vjjd,3XxYI7WzhMMCVls0,zlle",22,32-785-271-1553,4025.42,AUTOMOBILE
17665,Customer#000017665,t0y46Q8zZfNOxYNrMyUWLtuq4IFiR45mawd9gDXT,21,31-436-795-6582,7439.60,AUTOMOBILE
140410,Customer#000140410,0qmpA8X2b vsTL,19,29-365-838-2904,5822.40,AUTOMOBILE
79354,Customer#000079354,rIxlJWAs7nNhCA XAG,13,23-407-621-2565,9986.10,FURNITURE
133102,Customer#000133102,"k9D6,3uzoAfKBajSHV26DDo5D1H",19,29-865-491-7926,5266.40,MACHINERY
90862,Customer#000090862,coYoOttquvE ERG,4,14-460-533-7719,8315.85,HOUSEHOLD
123934,Customer#000123934,RzMjKnkUWMb7h9DuAKHpqnl4Q8jO65Ltv9,17,27-929-983-5396,3507.15,FURNITURE
143281,Customer#000143281,"4On58JHwHVap,ZZJbAUf",9,19-932-867-2587,9658.54,BUILDING
60265,Customer#000060265,zD X2MZfTLRmGH3d3VI9gorCRwZX6HI,8,18-697-986-1878,5561.62,MACHINERY
118298,Customer#000118298,"qaFq4CSgRPB8U7mXpXHNi0,FTX",9,19-872-353-4282,1540.72,MACHINERY
37324,Customer#000037324,"uk,eB8qlmFaWXff5rh8B,8tn6RuuAULE",20,30-350-552-7990,3717.90,BUILDING
97177,Customer#000097177,XXmSTXxsHhhMgTJ,18,28-482-176-4087,8859.42,HOUSEHOLD
7742,Customer#000007742,a8KJiet5qKwAWeGB8N1uuIIkBkEXK9Bg1veh2E,14,24-591-126-8077,7951.53,FURNITURE
104212,Customer#000104212,aMJmNOpHjKRYEMsm H3PCMUHRpygT9d,12,22-816-642-1612,9696.34,AUTOMOBILE
147130,Customer#000147130,wCKCwQ0G9AWzzZe5OFHd,10,20-835-596-1110,4315.81,HOUSEHOLD
85096,Customer#000085096,7y2ScnO9V9LFa 68Fs,12,22-396-478-8814,2966.69,FURNITURE
132362,Customer#000132362,aGUhXb4N01bwxrPZg7WC,20,30-158-482-3921,1675.78,BUILDING
70909,Customer#000070909,c3WXbfmZRGxgZJMRHyvBA IhA,0,10-638-194-9212,7780.69,AUTOMOBILE
14758,Customer#000014758,cH8K7Ac8jG5uudHtaHX6DgGMGUeqn,1,11-453-548-6956,5376.69,HOUSEHOLD
35905,Customer#000035905,TK8hmx5jgJqQa4VoK,17,27-755-983-4518,350.99,MACHINERY
146435,Customer#000146435,IKaA TmNDsi0i0rMC4TBl1B5fa,23,33-679-407-9174,326.00,AUTOMOBILE
112610,Customer#000112610,BYAf6GfgVDyN00qMLkfUH2glCdZLCY33vIl5Nn,14,24-498-822-2461,106.92,MACHINERY
84307,Customer#000084307,LKYRYSx6hI6cA9Bl385uVRu5kgvzFG2UydP3,2,12-171-906-3300,-548.39,MACHINERY
139154,Customer#000139154,ayovsXzJzQ9cvoUW1IBdh2gWJ2o0L9W5AN,14,24-442-160-9724,9073.56,BUILDING
147913,Customer#000147913,ECKvq3Ohi6ryN,18,28-209-359-6144,8812.20,BUILDING
50777,Customer#000050777,"SdYgO690XE6mh9cin,EmR",14,24-805-419-1884,8236.45,HOUSEHOLD
46007,Customer#000046007,djujovE3Vxae2klycij,22,32-116-144-3275,7880.67,AUTOMOBILE
130774,Customer#000130774,ezvakCnozf5sskk98eT4URS5820JfZD9aUhN8 ,15,25-983-449-3149,5301.46,FURNITURE
113341,Customer#000113341,xXfutZOpINx3ulM2MH7Y,0,10-198-695-2401,539.88,AUTOMOBILE
5666,Customer#000005666, DTRSXMxiJXrZ 3jFm8znDXRB9U7HCkQGc,1,11-469-497-2432,7593.41,AUTOMOBILE
99607,Customer#000099607,XyZjt6L5eEW8o8O zeWsHSpG5S8Gm9qOxqx6N1,24,34-725-989-8273,8217.10,AUTOMOBILE
36434,Customer#000036434,jiL7xWThpWx4WDG39sL79X7J1Jv0CS,21,31-968-200-4652,2527.07,HOUSEHOLD
96275,Customer#000096275,"gO6O79TTZYn,uaeu7dgzksz PsItnGKE6WuNMT",10,20-221-772-6216,3369.67,HOUSEHOLD
81700,Customer#000081700,wIN0X1z85Pa3z7Lxm,2,12-493-549-3519,5705.77,FURNITURE
47896,Customer#000047896,LQs9MvJ PD3sDo6lupzJIQDRhLtIuzLI,15,25-667-101-4941,5976.40,FURNITURE
